2.059400471119691989e-02	2.193158496273711235e-09	5.294190000000000000e+06	1.684222677636928347e+04	1.447444974056342617e+05	5.400321207879419383e-01	2.679717093341797954e+04	1.592158304559249664e+05
2.111534442254153071e-02	2.191108851437977333e-09	5.213330000000000000e+06	1.672947041822722531e+04	1.436151310874375049e+05	-9.007636500416763559e-01	2.564707823374565487e+04	1.205131752847043390e+05
2.164988191151300673e-02	2.189061122124517773e-09	5.130430000000000000e+06	1.659627376901662865e+04	1.423048122762489365e+05	2.031609569398054871e-01	2.452006440507421576e+04	1.472863320250094694e+05
2.219795128144261623e-02	2.187015306543157374e-09	5.050240000000000000e+06	1.647321584070343306e+04	1.410758575141803012e+05	-7.161371554192241806e-01	2.345221714170732230e+04	1.242808534420440556e+05
2.275989509352774331e-02	2.184971402905393097e-09	4.968070000000000000e+06	1.632980744086649975e+04	1.396669782638959005e+05	1.360797391622077690e+00	2.240643913481722120e+04	1.701576021940940118e+05
2.333606458094376543e-02	2.182929409424391985e-09	4.883830000000000000e+06	1.616508617248058545e+04	1.380704620436463447e+05	1.324435157402643393e+00	2.138244788389706446e+04	1.663901277724093816e+05
2.392681986837622010e-02	2.180889324314993635e-09	4.797590000000000000e+06	1.597918060503060951e+04	1.362880132473232516e+05	-8.348712483690080566e-01	2.038112340643852804e+04	1.192723993058271008e+05
2.453253019711047062e-02	2.178851145793703177e-09	4.715050000000000000e+06	1.581001004723173901e+04	1.346432420273146126e+05	1.706506561001766287e-01	1.944048759563674685e+04	1.379607739904173650e+05
2.515357415581952194e-02	2.176814872078694575e-09	4.630430000000000000e+06	1.561900931814022624e+04	1.328074641972801473e+05	7.143237515524278325e-02	1.852017569611605722e+04	1.341304043355461326e+05
2.579033991719426044e-02	2.174780501389806495e-09	4.543660000000000000e+06	1.540542862014692400e+04	1.307751107389816316e+05	1.264197252281316741e+00	1.762015173474364565e+04	1.530504581468244141e+05
2.644322548056403030e-02	2.172748031948540236e-09	4.455110000000000000e+06	1.517156192815869144e+04	1.285665413692429138e+05	-1.899519246014270690e-01	1.674305356015155849e+04	1.253861661217873479e+05
2.711263892065916489e-02	2.170717461978060556e-09	4.371360000000000000e+06	1.496228337270441807e+04	1.265622508101821877e+05	-5.965471003518667270e-02	1.592701435614964612e+04	1.256121293870398222e+05
2.779899864267098078e-02	2.168688789703192780e-09	4.285490000000000000e+06	1.473048331524324385e+04	1.243633502583776717e+05	-2.952174238815635232e-01	1.512967773325902999e+04	1.198968057738066855e+05
2.850273364376864141e-02	2.166662013350419903e-09	4.197450000000000000e+06	1.447566034121586927e+04	1.219667462463577976e+05	1.380629743144715205e+00	1.435117407523599286e+04	1.417804040236759465e+05
2.922428378123635012e-02	2.164637131147883828e-09	4.108010000000000000e+06	1.420304954768454627e+04	1.194177325846974854e+05	1.281666669105431533e-01	1.359590491263889817e+04	1.211602744009830931e+05
2.996410004739846755e-02	2.162614141325381649e-09	4.024640000000000000e+06	1.396445506993480376e+04	1.171520267054720753e+05	9.870684462042503826e-01	1.290109932331297568e+04	1.298862947688613203e+05
3.072264485150441593e-02	2.160593042114364820e-09	3.939170000000000000e+06	1.370347332662765984e+04	1.146957442752296629e+05	-2.690337951454568888e-01	1.222327160602189360e+04	1.114072711259678908e+05
3.150039230874948637e-02	2.158573831747937503e-09	3.851540000000000000e+06	1.341965445088380147e+04	1.120466195804348099e+05	-3.808496328003396769e-01	1.156251254773972687e+04	1.076430409223788156e+05
3.229782853661228303e-02	2.156556508460856566e-09	3.763070000000000000e+06	1.312225275926024187e+04	1.092833910253815993e+05	3.030662885594591072e-01	1.092508592283667167e+04	1.125944162682089081e+05
3.311545195869396857e-02	2.154541070489525793e-09	3.682080000000000000e+06	1.286949607136690429e+04	1.068908934889423836e+05	-6.139248807948931574e-01	1.034629626473916505e+04	1.005390447879437415e+05
3.395377361624925261e-02	2.152527516072000022e-09	3.599050000000000000e+06	1.259511561565000375e+04	1.043175040447894862e+05	4.903694723193120081e-02	9.782445155173752937e+03	1.047972052916630055e+05
3.481331748760378708e-02	2.150515843447978938e-09	3.513910000000000000e+06	1.229869305387978420e+04	1.015616160420123488e+05	5.741762656836963546e-02	9.233580513658675045e+03	1.020917863198345731e+05
3.569462081565769745e-02	2.148506050858807904e-09	3.428690000000000000e+06	1.199459070781001355e+04	9.874351977149766753e+04	9.382822866985928156e-01	8.707761391452431781e+03	1.069138580418953788e+05
3.659823444367987094e-02	2.146498136547476303e-09	3.352300000000000000e+06	1.174535214957940661e+04	9.637751342087713419e+04	-3.151494588654752960e-01	8.236876398590213284e+03	9.378166628111962928e+04
3.752472315960293792e-02	2.144492098758615057e-09	3.273970000000000000e+06	1.147574729256261890e+04	9.384433487782039447e+04	6.721241251564691321e-01	7.778622929924491473e+03	9.907253500951794558e+04
3.847466604903412857e-02	2.142487935738494976e-09	3.193660000000000000e+06	1.118562458648307074e+04	9.114491558578659897e+04	4.036439827120294477e-01	7.333140677654734645e+03	9.410489369470273959e+04
3.944865685720259224e-02	2.140485645735027166e-09	3.114150000000000000e+06	1.089464876147424548e+04	8.844126742388337152e+04	-1.878761761355067561e+00	6.909673375170876170e+03	7.545963730315912107e+04
4.044730436006952617e-02	2.138485226997759314e-09	3.044470000000000000e+06	1.066617912568405700e+04	8.624641601416937192e+04	-2.387460168985432230e+00	6.535280058166147683e+03	7.064369518213289848e+04
4.147123274483295596e-02	2.136486677777874853e-09	2.973030000000000000e+06	1.041922352004127060e+04	8.390258820820212713e+04	-1.101389326034015737e+00	6.171235660970044592e+03	7.710565512276923982e+04
4.252108200006506078e-02	2.134489996328192140e-09	2.899780000000000000e+06	1.015355600899811179e+04	8.141035171307678684e+04	1.186777308175000600e+00	5.817603313455879288e+03	8.831455131344991969e+04
4.359750831572584140e-02	2.132495180903163213e-09	2.828090000000000000e+06	9.892950076985425767e+03	7.896206938022309623e+04	-5.989754100795880998e-01	5.483791219499698855e+03	7.567741328573241481e+04
4.470118449330325039e-02	2.130502229758869244e-09	2.766190000000000000e+06	9.695153195081809827e+03	7.701661159515235340e+04	2.332053656891294457e-01	5.190347967075444103e+03	7.822702859086800891e+04
4.583280036633596843e-02	2.128511141153023016e-09	2.702710000000000000e+06	9.480709852639301971e+03	7.493923637667753792e+04	-8.090170231349497199e-02	4.905093597806008802e+03	7.454240595460800978e+04
4.699306323158186638e-02	2.126521913344964379e-09	2.637640000000000000e+06	9.249628621376401497e+03	7.273253895662381547e+04	-1.226341428133233658e+00	4.628156422520852175e+03	6.705683899980559363e+04
4.818269829110147923e-02	2.124534544595661073e-09	2.576840000000000000e+06	9.043144255836334196e+03	7.072173437298172212e+04	-3.185581492751708432e-01	4.373203074782833028e+03	6.932861489507441001e+04
4.940244910553292373e-02	2.122549033167705420e-09	2.522890000000000000e+06	8.879581125947344844e+03	6.904675909163354663e+04	-5.993530808650058272e-01	4.144358644338598424e+03	6.656282496993968380e+04
